nflId,height,weight,birthDate,collegeName,Position,displayName
37669,74,240,10/3/1986,New Mexico State,LS,Kyle Nelson
43969,11-May,191,9/15/1993,Penn State,CB,Trevor Williams
43456,11-May,207,10/27/1994,Midwestern State,FS,Marqui Christian
48654,4-Jun,277,5/5/1997,Tennessee,DE,Kyle Phillips
52800,1-Jun,230,5/15/1997,Tulane,RB,Darius Bradwell
37152,1-Jun,305,12/5/1989,Southern California,DT,Jurrell Casey
45311,4-Jun,308,9/2/1995,Virginia,T,Eric Smith
37080,4-Jun,265,9/25/1989,Missouri,DE,Aldon Smith
43295,6-Jun,315,3/18/1994,Notre Dame,T,Ronnie Stanley
42500,6-Jun,260,1/14/1993,Auburn,TE,C.J. Uzomah
47948,4-Jun,275,12/20/1996,Miami,DE,Joe Jackson
33221,72,210,5/19/1986,Grand Valley State,CB,Brandon Carr
52754,4-Jun,240,6/10/1997,Mississippi State,TE,Farrod Green
38622,10-May,183,11/14/1989,Florida International,WR,T.Y. Hilton
44815,2-Jun,280,8/26/1995,Stanford,DE,Solomon Thomas
47785,4-Jun,266,10/23/1997,Ohio State,DE,Nick Bosa
39950,6-Jun,317,5/8/1990,Oklahoma,T,Lane Johnson
49475,Jun-00,191,10/12/1995,South Florida,CB,Mazzi Wilkins
38551,5-Jun,265,2/27/1990,Syracuse,OLB,Chandler Jones
43393,9-May,185,3/14/1994,Temple,CB,Tavon Young
37100,2-Jun,210,7/26/1988,Colorado,CB,Jimmy Smith
42391,11-May,240,12/5/1992,Miami,ILB,Denzel Perryman
44907,1-Jun,216,11/26/1995,Michigan,SS,Delano Hill
38545,3-Jun,250,11/1/1987,West Virginia,OLB,Bruce Irvin
47830,2-Jun,195,7/18/1997,Utah,FS,Marquise Blair
46775,1-Jun,198,11/17/1995,Maryland,CB,J.C. Jackson
40051,4-Jun,260,2/8/1991,Texas,DE,Alex Okafor
43300,10-May,204,6/3/1995,Florida,CB,Vernon Hargreaves
41277,74,295,9/24/1992,Florida State,DT,Timmy Jernigan
48216,11-May,194,2/13/1997,UCLA,CB,Nate Meadors
40733,3-Jun,324,11/22/1989,Oklahoma State,G,Lane Taylor
41235,5-Jun,255,3/18/1992,UCLA,OLB,Anthony Barr
40057,4-Jun,310,9/30/1991,Colorado,T,David Bakhtiari
45274,5-Jun,300,4/12/1994,Vanderbilt,DT,Adam Butler
41249,2-Jun,252,3/19/1991,Auburn,DE,Dee Ford
44856,3-Jun,240,6/25/1994,South Alabama,TE,Gerald Everett
30869,7-Jun,330,12/12/1981,Louisiana State,T,Andrew Whitworth
43478,11-May,196,12/15/1993,Purdue,CB,Anthony Brown
44950,8-Jun,358,12/25/1993,Southern California,T,Zach Banner
40688,Jun-00,191,8/16/1991,Central Florida,CB,A.J. Bouye
46110,2-Jun,250,6/5/1996,Boston College,OLB,Harold Landry
40473,74,225,10/23/1989,Troy,FS,Brynden Trawick
41353,8-May,176,1/5/1993,Oregon,WR,De'Anthony Thomas
43394,6-Jun,310,12/30/1992,Cincinnati,G,Parker Ehinger
48005,10-May,204,10/31/1996,Florida Atlantic,RB,Kerrith Whyte
47910,1-Jun,210,2/27/1997,Southern California,CB,Iman Marshall
34774,5-Jun,328,1/7/1986,Tennessee,G,Ramon Foster
35685,71,208,4/1/1988,Ohio State,SS,Kurt Coleman
40245,72,230,5/1/1990,Delaware,OLB,Paul Worrilow
46723,73,222,12/23/1993,Louisiana State,LB,Corey Thompson
43524,4-Jun,209,4/27/1992,Sam Houston State,P,Lachlan Edwards
38061,73,234,4/30/1989,South Carolina,FB,Patrick DiMarco
42379,1-Jun,223,10/2/1993,Alabama,RB,T.J. Yeldon
43993,3-Jun,225,5/13/1993,Auburn,WR,Duke Williams
43498,1-Jun,193,5/26/1994,Virginia,CB,Maurice Canady
41307,5-Jun,318,11/8/1990,Nebraska,C,Spencer Long
37201,70,204,10/27/1988,Louisville,RB,Bilal Powell
37265,72,205,10/27/1987,Texas Christian,FS,Colin Jones
42374,3-Jun,245,7/28/1992,Clemson,OLB,Stephone Anthony
42607,Jun-00,195,10/16/1991,Alabama,WR,DeAndrew White
44065,71,185,7/18/1993,Florida State,CB,Javien Elliott
45266,72,233,4/15/1994,Oregon State,FB,Ricky Ortiz
35442,4-Jun,300,2/25/1988,Oklahoma,DT,Gerald McCoy
35743,73,310,11/18/1986,Mississippi State,NT,Kyle Love
38539,3-Jun,238,4/20/1991,Boston College,ILB,Luke Kuechly
39964,73,215,12/10/1991,Louisiana State,SS,Eric Reid
40013,75,317,6/18/1991,Kentucky,G,Larry Warford
42098,11-May,200,7/6/1992,Tennessee,P,Michael Palardy
39994,3-Jun,239,8/14/1990,Oregon,ILB,Kiko Alonso
41436,3-Jun,300,10/12/1989,Boise State,C,Matt Paradis
48541,4-Jun,225,4/19/1998,Texas,WR,Lil'Jordan Humphrey
45302,11-May,188,4/10/1995,Nevada-Las Vegas,CB,Torry McTyer
41228,77,330,10/21/1992,Auburn,OT,Greg Robinson
43411,1-Jun,328,3/6/1995,Baylor,NT,Andrew Billings
45226,3-Jun,345,5/2/1994,Colorado,NT,Josh Tupou
47972,5-Jun,305,1/18/1997,Southeast Missouri,T,Drew Forbes
41483,11-May,190,5/17/1992,Oregon,CB,Terrance Mitchell
38571,78,345,9/18/1989,Georgia,OT,Cordy Glenn
43388,1-Jun,245,11/6/1993,Wisconsin,MLB,Joe Schobert
46136,77,278,10/12/1995,Miami,DE,Chad Thomas
45330,2-Jun,200,6/25/1994,Iowa,CB,Greg Mabin
38645,71,187,11/15/1988,Clemson,CB,Coty Sensabaugh
39374,1-Jun,240,4/17/1989,North Texas,FB,Jamize Olawale
40038,71,190,2/1/1991,South Florida,CB,Kayvon Webster
43576,70,205,5/23/1993,Illinois,RB,Josh Ferguson
45043,4-Jun,245,2/20/1994,Louisville,ILB,Josh Harvey-Clemons
45082,4-Jun,262,9/16/1994,Arkansas State,OLB,Chris Odom
45532,5-Jun,260,7/16/1994,Oklahoma State,TE,Blake Jarwin
46746,2-Jun,205,9/26/1995,Portland State,CB,Donovan Olumba
47989,2-Jun,213,12/15/1996,North Carolina State,WR,Kelvin Harmon
48684,3-Jun,205,8/24/1996,Temple,WR,Ventell Bryant
41748,Jun-00,200,6/23/1992,Vanderbilt,S,Kenny Ladler
46699,1-Jun,193,2/20/1995,Miami,SS,Dee Delaney
39977,4-Jun,320,3/18/1991,Wisconsin,C,Travis Frederick
42654,4-Jun,320,7/26/1993,Louisiana State,T,La'el Collins
45057,2-Jun,304,9/21/1992,Toledo,DT,Treyvon Hester
37087,4-Jun,257,5/18/1990,North Carolina,DE,Robert Quinn
44904,10-May,195,8/31/1995,Michigan,CB,Jourdan Lewis
46262,2-Jun,245,1/3/1996,Indiana,OLB,Chris Covington
46360,6-Jun,315,9/11/1995,Stony Brook,T,Timon Parris
46891,Jun-00,180,3/19/1995,Texas Southern,WR,Darvin Kidsy
46817,3-Jun,210,2/7/1995,Pittsburgh,WR,Jester Weah
46777,3-Jun,205,1/28/1996,Oklahoma State,WR,Chris Lacy
48458,3-Jun,240,11/24/1996,"Wayne State, Mich.",OLB,Anthony Pittman
43590,72,240,9/29/1994,Rutgers,OLB,Steve Longa
41403,3-Jun,256,6/24/1991,Southern California,OLB,Devon Kennard
43746,3-Jun,202,1/18/1994,Illinois,WR,Geronimo Allison
35508,8-Jun,321,6/14/1987,Hillsdale,T,Jared Veldheer
30842,6-Jun,267,5/19/1984,UCLA,TE,Marcedes Lewis
41535,74,308,4/12/1991,Ashland,DT,Jamie Meder
29236,11-May,205,3/24/1981,Delaware,FS,Mike Adams
42973,10-May,180,6/28/1992,Virginia,WR,Darius Jennings
46634,Jun-00,210,8/4/1994,Florida Atlantic,K,Greg Joseph
33425,77,305,10/1/1985,Southern Mississippi,OT,Chris Clark
45041,3-Jun,301,1/22/1995,Florida,DT,Joey Ivie
33341,72,233,7/21/1986,Kentucky,ILB,Wesley Woodyard
44900,3-Jun,315,10/13/1994,UCLA,DT,Eddie Vanderdoes
45858,9-May,175,9/14/1995,James Madison,WR,Rashard Davis
42452,74,216,6/1/1992,Central Florida,FS,Clayton Geathers
47927,2-Jun,198,8/2/1996,Southern California,CB,Marvell Tell
45317,11-May,217,7/12/1994,Stetson University,MLB,Donald Payne
46348,2-Jun,225,1/8/1995,South Carolina,MLB,Skai Moore
48226,3-Jun,245,4/12/1995,Azusa Pacific,LS,Matt Orzech
37122,75,250,1/30/1988,Wisconsin,TE,Lance Kendricks
43464,11-May,221,2/18/1994,Akron,OLB,Jatavis Brown
43493,1-Jun,190,8/2/1993,Penn State,SS,Jordan Lucas
45579,4-Jun,200,5/28/1994,Rutgers,WR,Andre Patton
47913,2-Jun,234,8/15/1995,Notre Dame,ILB,Drue Tranquill
41429,5-Jun,321,2/11/1991,McGill,G,Laurent Duvernay-Tardif
41945,5-Jun,320,9/30/1990,Wisconsin,G,Ryan Groy
46796,4-Jun,272,12/30/1995,Buffalo,DE,Demone Harris
29839,1-Jun,235,3/22/1983,Georgia,OLB,Thomas Davis
46086,2-Jun,215,8/3/1996,Florida State,FS,Derwin James
46426,11-May,178,9/13/1995,Florida,K,Eddy Pineiro
47945,2-Jun,235,3/26/1997,Southern California,ILB,Cameron Smith
35644,3-Jun,323,6/13/1987,North Carolina State,G,Ted Larsen
43345,3-Jun,309,7/11/1992,Kansas State,C,Cody Whitehair
43449,73,242,2/8/1993,Missouri,MLB,Kentrell Brothers
45205,4-Jun,292,4/21/1993,Texas Christian,T,Aviante Collins
48212,1-Jun,166,11/24/1996,Eastern Illinois,WR,Alexander Hollins
46771,3-Jun,295,1/24/1996,Bucknell,DE,Abdullah Anderson
39212,11-May,220,1/26/1990,Mississippi,RB,Brandon Bolden
41354,73,200,6/19/1991,Liberty,CB,Walt Aikens
43452,1-Jun,188,7/4/1993,California,WR,Trevor Davis
46454,11-May,214,8/23/1995,Alcorn State,RB,De'Lance Turner
38555,3-Jun,260,3/12/1990,Alabama,OLB,Dont'a Hightower
48468,Jun-00,190,6/16/1997,Northwestern,SS,Montre Hartage
34485,11-May,215,8/19/1987,Oregon,SS,Patrick Chung
45247,5-Jun,313,2/2/1994,West Virginia,G,Adam Pankey
37213,6-Jun,335,5/6/1988,Texas Christian,T,Marcus Cannon
48593,4-Jun,240,7/9/1995,Akron,DE,Jamal Davis
42468,72,218,8/27/1991,Southern California,RB,Javorius Allen
43488,3-Jun,205,4/17/1994,Mississippi,WR,Cody Core
43719,3-Jun,223,8/5/1993,Washington,TE,Joshua Perkins
46509,1-Jun,210,8/8/1995,Fresno State,WR,Da'Mari Scott
48113,73,232,3/5/1997,Texas-San Antonio,LB,Josiah Tauaefa
38606,5-Jun,335,8/19/1989,"Miami, O.",G,Brandon Brooks
46645,2-Jun,296,10/7/1994,South Florida,DT,Bruce Hector
47805,5-Jun,315,10/3/1995,Washington State,T,Andre Dillard
41285,75,222,10/10/1992,Indiana,WR,Cody Latimer
44889,5-Jun,265,6/14/1995,Texas A&M,DE,Daeshon Hall
41253,1-Jun,211,8/30/1992,Washington State,ILB,Deone Bucannon
37090,8-Jun,325,4/12/1988,Colorado,T,Nate Solder
43964,4-Jun,308,4/4/1993,Vanderbilt,C,Spencer Pulley
46966,75,248,12/30/1995,Northwestern,TE,Garrett Dickerson
45022,3-Jun,210,4/2/1995,Georgia State,WR,Robert Davis
37178,75,259,9/6/1988,Texas,OLB,Sam Acho
40191,72,206,5/6/1991,Central Florida,FS,Kemal Ishmael
35764,71,214,8/4/1988,South Carolina,FS,Darian Stewart
40064,3-Jun,300,6/24/1990,James Madison,G,Earl Watford
42450,10-May,192,12/18/1991,East Carolina,WR,Justin Hardy
42931,3-Jun,235,1/10/1992,Ohio State,RB,Rod Smith
45986,1-Jun,213,4/19/1995,California-Davis,P,Colby Wadman
48170,5-Jun,295,8/4/1996,Lindenwood,DE,Jonathan Harris
46297,4-Jun,215,9/16/1994,Oklahoma State,WR,Marcell Ateman
46109,4-Jun,216,10/10/1995,Southern Methodist,WR,Courtland Sutton
46245,10-May,205,10/4/1996,Tennessee,RB,John Kelly
46286,1-Jun,223,7/26/1995,Washington,LB,Keishawn Bierria
46300,1-Jun,219,5/10/1996,Texas Christian,ILB,Travin Howard
48786,6-Jun,319,6/21/1997,Middle Tennessee,T,Chandler Brewer
43761,9-May,158,1/28/1994,Boise State,CB,Donte Deayon
45002,1-Jun,295,11/6/1994,Tulane,DT,Tanzel Smart
40743,75,204,1/8/1990,Clemson,WR,Jaron Brown
41411,Jun-00,219,2/27/1991,Virginia Tech,FS,Antone Exum
42592,1-Jun,215,8/29/1992,San Jose State,CB,Akeem King
42718,10-May,197,4/9/1992,Purdue,RB,Raheem Mostert
45616,4-Jun,254,11/14/1994,Texas,TE,Tyrone Swoopes
32221,5-Jun,295,8/30/1984,Central Michigan,T,Joe Staley
38636,70,225,12/2/1989,Utah State,RB,Robert Turbin
44044,4-Jun,295,11/11/1992,Texas Tech,DE,Branden Jackson
45614,3-Jun,302,7/6/1993,Purdue,G,Jordan Roos
46915,6-Jun,258,12/13/1992,Southeastern Oklahoma,TE,Codey McElroy
48742,68,178,12/7/1994,Illinois State,WR,Spencer Schnell
30412,73,245,5/31/1983,California,OLB,Lorenzo Alexander
39960,2-Jun,318,12/20/1989,Utah,DT,Star Lotulelei
47853,8-May,200,8/19/1997,Memphis,RB,Darrell Henderson
45636,6-Jun,275,11/15/1994,Nevada-Las Vegas,DE,Jeremiah Valoaga
43583,1-Jun,305,7/23/1993,Oregon State,DT,Kyle Peko
46476,4-Jun,260,9/21/1994,Vanderbilt,DE,Jonathan Wynn
46179,11-May,205,10/16/1996,Wisconsin,CB,Nick Nelson
48225,4-Jun,335,2/20/1996,Alabama,G,Lester Cotton
45573,10-May,200,5/17/1995,"Western State, Colo.",RB,Austin Ekeler
43090,4-Jun,205,2/12/1992,Western Oregon,WR,Tyrell Williams
45347,72,227,12/15/1994,Oklahoma,ILB,Ahmad Thomas
48504,11-May,195,10/29/1996,Boston College,WR,Michael Walker
47923,11-May,220,10/30/1996,Temple,RB,Ryquell Armstead
46619,2-Jun,280,3/24/1996,Indiana,DE,Robert McCray
44827,1-Jun,212,4/2/1996,Ohio State,FS,Malik Hooker
42411,76,252,10/1/1991,Miami,TE,Clive Walford
44921,3-Jun,246,7/2/1993,Wisconsin,OLB,Vince Biegel
35512,77,340,6/14/1986,Mississippi,G,John Jerry
40062,11-May,190,5/3/1990,William & Mary,CB,B.W. Webb
41506,9-May,195,7/12/1992,Georgia State,WR,Albert Wilson
45050,2-Jun,195,2/9/1996,Virginia Tech,WR,Isaiah Ford
45474,3-Jun,217,5/12/1995,"Marian, Ind.",WR,Krishawn Hogan
45574,74,225,12/7/1994,South Florida,MLB,Nigel Harris
40383,73,233,4/26/1990,Southern Methodist,FB,Zach Line
39986,1-Jun,241,1/26/1991,Notre Dame,ILB,Manti Te'o
39961,Jun-00,214,2/15/1991,Texas,SS,Kenny Vaccaro
37643,5-Jun,312,4/19/1988,Hampton,T,Michael Ola
46160,2-Jun,210,1/7/1996,Central Florida,WR,Tre'Quan Smith
41984,77,255,4/13/1992,Assumption,TE,Scott Simonson
45312,Jun-00,194,6/14/1995,Georgia,FS,Maurice Smith
46983,1-Jun,177,8/30/1996,Western Michigan,CB,Sam Beal
31228,4-Jun,315,4/27/1983,Utah State,T,Donald Penn
42393,11-May,193,1/2/1994,Florida State,CB,Ronald Darby
37139,10-May,192,8/22/1990,Kentucky,WR,Randall Cobb
39951,5-Jun,275,5/29/1989,Brigham Young,DE,Ezekiel Ansah
35656,74,245,3/3/1988,Florida State,OLB,Dekoda Watson
48847,11-May,170,8/30/1996,South Carolina State,CB,Alex Brown
40142,10-May,224,11/23/1991,LSU,RB,Spencer Ware
43486,Jun-00,239,10/26/1993,Northwestern,FB,Dan Vitale
40445,75,300,12/29/1989,Kent State,G,Josh Kline
42431,5-Jun,252,10/29/1994,Louisiana State,DE,Danielle Hunter
43343,10-May,192,11/12/1993,Clemson,CB,Mackensie Alexander
46243,4-Jun,207,10/10/1994,South Florida,WR,Marquez Valdes-Scantling
46770,3-Jun,320,12/21/1992,Georgia,DT,John Atkins
48700,3-Jun,237,2/27/1997,Princeton,TE,Jesper Horsted
42382,3-Jun,320,1/6/1994,Florida State,NT,Eddie Goldman
46439,77,309,5/2/1996,Richmond,T,Alex Light
39038,78,277,6/6/1989,Mississippi,TE,Bradley Sowell
35657,7-Jun,320,8/8/1988,West Texas A&M,T,J'Marcus Webb
44980,75,266,9/16/1994,Youngstown State,DE,Avery Moss
41408,3-Jun,315,6/23/1991,Florida,C,Jon Halapio
46071,11-May,233,2/9/1997,Penn State,RB,Saquon Barkley
46740,2-Jun,205,8/19/1996,San Diego State,DB,Kam Kelly
43753,3-Jun,261,4/1/1993,Arizona,DE,Reggie Gilbert
46832,5-Jun,258,8/26/1995,Minnesota,P,Ryan Santoso
48520,5-Jun,350,9/1/1996,Alabama-Birmingham,DT,Anthony Rush
41343,Jun-00,191,10/2/1991,Oklahoma,CB,Aaron Colvin
47829,2-Jun,184,12/3/1997,Louisiana State,CB,Greedy Williams
43780,3-Jun,294,9/16/1993,Florida Atlantic,DT,Brandin Bryant
42429,1-Jun,224,12/16/1991,Northern Iowa,RB,David Johnson
44981,3-Jun,235,10/21/1995,Wake Forest,OLB,Marquel Lee
42537,3-Jun,252,8/31/1992,Florida State,TE,Nick O'Leary
29908,3-Jun,325,7/5/1983,Nebraska,G,Richie Incognito
42572,77,258,4/9/1993,Notre Dame,TE,Ben Koyack
43293,Jun-00,228,7/22/1995,Ohio State,RB,Ezekiel Elliott
47819,11-May,214,1/15/1996,South Carolina,WR,Deebo Samuel
35445,5-Jun,310,10/7/1988,Oklahoma State,T,Russell Okung
32278,73,311,1/15/1985,California,NT,Brandon Mebane
43897,10-May,200,8/16/1994,Toledo,SS,Rolan Milligan
40775,1-Jun,185,11/21/1989,Nebraska,K,Brett Maher
48646,7-May,173,5/29/1998,Wake Forest,WR,Greg Dortch
48696,6-Jun,302,10/13/1994,East Carolina,T,Garrett McGhin
40711,77,265,12/17/1989,Southern California,DE,Wes Horton
47908,5-Jun,315,10/23/1995,Arizona State,NT,Renell Wren
46257,75,197,9/22/1993,Louisiana-Lafayette,DB,Simeon Thomas
47859,Jun-00,210,9/15/1995,Ohio State,WR,Terry McLaurin
48056,2-Jun,245,10/27/1995,Samford,OLB,Ahmad Gooden
43847,6-Jun,300,6/18/1993,Michigan State,DE,Joel Heath
37724,10-May,199,6/18/1989,Kansas,CB,Chris Harris
39012,Jun-00,219,7/23/1990,Stanford,CB,Johnson Bademosi
38847,77,252,5/29/1988,Michigan State,TE,Garrett Celek
37314,76,305,6/17/1988,Montana State,C,Mike Person
41272,4-Jun,290,7/9/1991,Colorado State,C,Weston Richburg
36071,70,175,9/30/1987,Minnesota,CB,Marcus Sherels
42696,11-May,224,9/13/1991,South Dakota,RB,Zach Zenner
48645,1-Jun,195,5/26/1996,Akron,CB,Kyron Brown
43417,3-Jun,321,8/19/1993,Missouri,C,Evan Boehm
44910,1-Jun,204,10/19/1994,Grambling,WR,Chad Williams
41453,3-Jun,327,11/14/1991,Wisconsin,NT,Beau Allen
42472,2-Jun,240,2/27/1992,Michigan,ILB,Jake Ryan
48689,4-Jun,255,8/5/1996,Tulane,TE,Charles Jones
42459,5-Jun,305,1/19/1992,Delaware State,DE,Rodney Gunter
48631,2-Jun,320,9/4/1997,Wofford,NT,Miles Brown
48766,6-Jun,260,11/10/1995,Missouri,TE,Kendall Blanton
37092,Jun-00,204,6/6/1989,Nebraska,CB,Prince Amukamara
45090,73,223,11/8/1993,Miami,MLB,Jermaine Grace
48497,5-Jun,254,6/29/1995,Oklahoma,TE,Carson Meier
43809,3-Jun,244,9/22/1992,Ferris State,TE,Jason Vander Laan
34472,4-Jun,311,11/19/1985,California,C,Alex Mack
43336,3-Jun,212,3/3/1993,Ohio State,WR,Michael Thomas
40026,9-May,179,11/19/1990,Texas,WR,Marquise Goodwin
46492,3-Jun,305,9/21/1995,Oklahoma State,C,Brad Lundblade
47898,3-Jun,244,6/19/1996,Alabama,DE,Christian Miller
48532,3-Jun,204,6/20/1997,Troy,WR,Damion Willis
21213,72,212,12/28/1972,South Dakota State,K,Adam Vinatieri
43010,11-May,195,6/24/1993,Clemson,WR,Adam Humphries
44992,11-May,195,9/3/1994,North Carolina,RB,T.J. Logan
39958,11-May,190,6/27/1990,Houston,CB,D.J. Hayden
43373,11-May,198,2/13/1995,Virginia Tech,CB,Kendall Fuller
41659,3-Jun,195,11/12/1991,Miami,WR,Allen Hurns
35562,4-Jun,330,3/25/1987,Louisiana State,DT,Al Woods
43504,2-Jun,299,2/22/1994,Texas Christian,C,Joey Hunt
43556,Jun-00,184,1/12/1994,Grambling State,WR,Chester Rogers
42369,2-Jun,215,9/10/1993,Central Florida,WR,Breshad Perriman
44896,1-Jun,209,2/27/1996,Penn State,WR,Chris Godwin
32309,76,248,5/24/1984,Brown,LS,Zak DeOssie
43781,75,247,2/7/1994,Harvard,TE,Ben Braunecker
31022,71,201,7/27/1984,Howard,FS,Antoine Bethea
39976,2-Jun,235,9/25/1991,Georgia,ILB,Alec Ogletree
39967,6-Jun,255,9/8/1990,Notre Dame,TE,Tyler Eifert
45393,2-Jun,294,10/13/1992,Auburn,DT,Devaroe Lawrence
47937,11-May,210,7/8/1995,Florida,RB,Jordan Scarlett
41321,3-Jun,315,6/14/1993,Louisiana State,G,Trai Turner
38648,70,191,11/25/1989,Arkansas,WR,Jarius Wright
45567,3-Jun,242,9/2/1992,Illinois,DE,Carroll Phillips
48063,7-Jun,280,11/12/1995,Marshall,DE,Ryan Bee
47941,1-Jun,210,1/10/1997,Miami,CB,Michael Jackson
38670,Jun-00,244,6/4/1989,West Virginia,OLB,Najee Goode
44830,11-May,185,9/18/1995,Southern California,CB,Adoree' Jackson
38576,11-May,240,9/28/1990,California,OLB,Mychal Kendricks
48599,3-Jun,305,6/27/1997,Clemson,DT,Albert Huggins
43314,Jun-00,197,5/1/1995,Miami,CB,Artie Burns
35510,73,210,1/13/1989,Georgia Tech,SS,Morgan Burnett
41388,1-Jun,266,2/11/1992,Arkansas,DE,Chris Smith
43848,2-Jun,225,12/26/1992,Memphis,WR,Tevin Jones
46306,2-Jun,245,6/22/1996,San Diego State,RB,Nick Bawden
40253,3-Jun,249,8/26/1990,Florida,DE,Lerentee McCray
37112,3-Jun,268,5/10/1989,Pittsburgh,DE,Jabaal Sheard
48275,11-May,175,12/27/1996,Kansas,DB,Shakial Taylor
47903,1-Jun,215,3/7/1997,West Virginia,WR,Gary Jennings
44933,2-Jun,244,10/16/1994,Michigan,OLB,Ben Gedeon
48613,76,240,10/26/1995,"Charleston, W. Va.",LB,Kahzin Daniels
41486,4-Jun,300,8/25/1991,Florida,C,Jonotthan Harrison
44829,3-Jun,300,1/16/1995,Alabama,DT,Jonathan Allen
43328,2-Jun,251,1/8/1994,Eastern Kentucky,DE,Noah Spence
35461,75,225,12/25/1987,Georgia Tech,WR,Demaryius Thomas
43918,2-Jun,243,12/2/1992,Texas Tech,LB,Pete Robertson
42363,Jun-00,198,5/24/1993,Southern California,WR,Nelson Agholor
41247,73,211,12/21/1992,Alabama,FS,Ha Ha Clinton-Dix
32230,11-May,195,1/4/1985,Utah,FS,Eric Weddle
34477,75,255,5/14/1986,Southern California,OLB,Clay Matthews
45034,72,202,8/5/1994,Washington State,FS,Shalom Luani
48581,Jun-00,205,5/12/1997,Tulane,CB,Roderic Teamer
46296,1-Jun,235,8/17/1994,Ohio U.,LB,Quentin Poling
43438,11-May,213,11/16/1994,UCLA,RB,Paul Perkins
41302,73,255,10/27/1992,Louisville,MLB,Preston Brown
38658,5-Jun,255,10/3/1988,USC,TE,Rhett Ellison
48031,5-Jun,314,1/4/1996,Morgan State,T,Joshua Miles
43361,3-Jun,296,10/22/1993,Florida,DE,Jonathan Bullard
42462,78,305,3/3/1992,Iowa,T,Andrew Donnal
44946,8-May,185,11/4/1994,North Carolina,WR,Ryan Switzer
48209,11-May,195,10/23/1996,Sam Houston State,WR,Davion Davis
43431,4-Jun,270,1/21/1993,Appalachian State,DE,Ronald Blair
41712,11-May,224,4/3/1992,Oklahoma,RB,Damien Williams
41331,11-May,195,1/30/1992,Clemson,CB,Bashaud Breeland
43318,4-Jun,296,9/19/1994,Mississippi,DT,Robert Nkemdiche
46181,10-May,200,3/29/1997,Miami (Fla.),HB,Mark Walton
29957,66,190,6/20/1983,Kansas State,RB,Darren Sproles
47836,11-May,211,5/1/1997,Penn State,RB,Miles Sanders
41579,71,248,3/30/1992,Kent State,FB,Roosevelt Nix
47842,Jun-00,205,7/16/1997,Ohio State,WR,Parris Campbell
42608,11-May,195,3/12/1993,Auburn,FS,Jermaine Whitehead
40024,2-Jun,211,4/27/1992,California,WR,Keenan Allen
44819,4-Jun,218,10/4/1994,Clemson,WR,Mike Williams
43349,70,200,11/29/1993,Alabama,CB,Cyrus Jones
42133,1-Jun,205,9/26/1991,Wofford,P,Kasey Redfern
27091,9-May,203,5/29/1975,Baylor,K,Matt Bryant
41339,74,220,2/16/1991,Utah State,LB,Maurice Alexander
47921,4-Jun,256,3/14/1997,Penn State,DE,Shareef Miller
42529,75,211,1/10/1992,Connecticut,WR,Geremy Davis
48578,74,250,2/8/1996,Virginia,LB,Chris Peace
46208,4-Jun,283,6/2/1996,Miami,DE,R.J. McIntosh
43660,71,228,10/24/1992,Texas A&M,RB,Tra Carson
48562,Jun-00,224,10/10/1995,Oklahoma State,OLB,Justin Phillips
38596,10-May,200,1/8/1991,Central Florida,CB,Josh Robinson
39222,72,208,5/18/1989,Louisville,WR,Josh Bellamy
40630,72,203,11/25/1988,California (PA),FS,Rontez Miles
41322,6-Jun,315,1/25/1992,Miami,G,Brandon Linder
46130,4-Jun,198,9/23/1996,Louisiana State,WR,D.J. Chark
37249,75,246,2/13/1989,Tulsa,TE,Charles Clay
34700,74,297,1/6/1987,Memphis,DT,Clinton McDonald
46107,11-May,208,8/3/1997,Southern California,RB,Ronald Jones
41471,73,226,4/22/1992,Oklahoma,ILB,Corey Nelson
41245,6-Jun,312,6/3/1992,Tennessee,T,Ja'Wuan James
48097,2-Jun,200,11/9/1996,North Carolina State,WR,Jakobi Meyers
47985,7-Jun,305,7/29/1997,Ohio State,T,Isaiah Prince
29043,6-Jun,245,6/25/1981,Virginia,QB,Matt Schaub
46180,2-Jun,302,10/11/1995,Michigan State,C,Brian Allen
44840,6-Jun,270,11/7/1994,Michigan,DE,Taco Charlton
42515,74,233,9/30/1991,Oregon State,OLB,D.J. Alexander
42945,76,293,8/27/1991,Miami,DT,Olsen Pierre
35072,1-Jun,240,7/31/1985,Florida State,LS,Garrison Sanborn
41293,6-Jun,315,5/29/1991,Missouri,C,Justin Britt
41243,2-Jun,250,6/19/1992,Alabama,ILB,C.J. Mosley
38595,74,213,1/1/1990,Montana,CB,Trumaine Johnson
38760,2-Jun,240,3/14/1988,Penn State,ILB,Nate Stupar
45334,9-May,186,1/25/1995,Florida State,WR,Bobo Wilson
41292,11-May,196,11/28/1992,Louisiana State,WR,Jarvis Landry
41466,7-Jun,351,1/21/1992,Miami (Fla.),T,Seantrel Henderson
42190,75,250,5/25/1991,Southern Connecticut State,TE,Jerome Cunningham
43362,1-Jun,211,1/26/1994,Alabama,RB,Kenyan Drake
44936,2-Jun,212,12/4/1995,Michigan State,FS,Montae Nicholson
38582,1-Jun,250,10/23/1989,North Carolina,ILB,Zach Brown
42354,Jun-00,190,7/25/1992,Michigan State,CB,Trae Waynes
42461,2-Jun,237,8/19/1992,Georgia,ILB,Ramik Wilson
43467,11-May,193,9/9/1993,Georgia Tech,CB,D.J. White
